region,year,parameter,lower,value,upper
Eastern and South-Eastern Asia,2004,hiv_related_indirect_maternal_deaths,80.1750734128551,80.1750734128551,80.1750734128551
Eastern and South-Eastern Asia,2004,hiv_related_indirect_percentage,0.246838441297184,0.246838441297184,0.246838441297184
Eastern and South-Eastern Asia,2004,lifetime_risk,0.0018177176397394,0.0020502695229977,0.0023545702980689
Eastern and South-Eastern Asia,2004,lifetime_risk_1_in,550.0,488.0,425.0
Eastern and South-Eastern Asia,2005,mmr,96.1024063565471,105.237270468876,115.943325557739
Eastern and South-Eastern Asia,2005,pm,0.0395960110158072,0.0433597479890286,0.0477708453934129
Eastern and South-Eastern Asia,2005,maternal_deaths_summation_of_country_estimates,31320.1818130973,31320.1818130973,31320.1818130973
Eastern and South-Eastern Asia,2005,births,30030000.0,30030000.0,30030000.0
Eastern and South-Eastern Asia,2005,hiv_related_indirect_mmr,2.53354003046841e-06,2.53354003046841e-06,2.53354003046841e-06
Eastern and South-Eastern Asia,2005,hiv_related_indirect_maternal_deaths,76.0822071149665,76.0822071149665,76.0822071149665
Eastern and South-Eastern Asia,2005,hiv_related_indirect_percentage,0.24291751423726,0.24291751423726,0.24291751423726
Eastern and South-Eastern Asia,2005,lifetime_risk,0.0018089295512124,0.0019803384130706,0.0021803354348134
Eastern and South-Eastern Asia,2005,lifetime_risk_1_in,553.0,505.0,459.0
Eastern and South-Eastern Asia,2006,mmr,90.991125451129,99.6045911895599,109.639030144777
Eastern and South-Eastern Asia,2006,pm,0.0385882829346092,0.0422411540395023,0.0464966434355748
Eastern and South-Eastern Asia,2006,maternal_deaths_summation_of_country_estimates,29992.9897029612,29992.9897029612,29992.9897029612
Eastern and South-Eastern Asia,2006,births,30392000.0,30392000.0,30392000.0
Eastern and South-Eastern Asia,2006,hiv_related_indirect_mmr,2.25788567110036e-06,2.25788567110036e-06,2.25788567110036e-06
Eastern and South-Eastern Asia,2006,hiv_related_indirect_maternal_deaths,68.6216613160821,68.6216613160821,68.6216613160821
Eastern and South-Eastern Asia,2006,hiv_related_indirect_percentage,0.228792334461099,0.228792334461099,0.228792334461099
Eastern and South-Eastern Asia,2006,lifetime_risk,0.0017144362367626,0.0018768679859577,0.0020639640392026
Eastern and South-Eastern Asia,2006,lifetime_risk_1_in,583.0,533.0,485.0
Eastern and South-Eastern Asia,2007,mmr,86.9999649453312,95.5935055495947,106.082417687426
Eastern and South-Eastern Asia,2007,pm,0.0377946589061595,0.0415278780647932,0.046084487447281
Eastern and South-Eastern Asia,2007,maternal_deaths_summation_of_country_estimates,29318.2540667913,29318.2540667913,29318.2540667913
Eastern and South-Eastern Asia,2007,births,30916000.0,30916000.0,30916000.0
Eastern and South-Eastern Asia,2007,hiv_related_indirect_mmr,2.02425160898157e-06,2.02425160898157e-06,2.02425160898157e-06
Eastern and South-Eastern Asia,2007,hiv_related_indirect_maternal_deaths,62.5817627432741,62.5817627432741,62.5817627432741
Eastern and South-Eastern Asia,2007,hiv_related_indirect_percentage,0.21345664922851,0.21345664922851,0.21345664922851
Eastern and South-Eastern Asia,2007,lifetime_risk,0.001636212976582,0.0017974587655454,0.0019920789303962
Eastern and South-Eastern Asia,2007,lifetime_risk_1_in,611.0,556.0,502.0
Eastern and South-Eastern Asia,2008,mmr,83.9415891956452,93.1898676550558,104.426002852843
Eastern and South-Eastern Asia,2008,pm,0.0360769395007584,0.0400517222712952,0.0448808585032542
Eastern and South-Eastern Asia,2008,maternal_deaths_summation_of_country_estimates,28983.3820033151,28983.3820033151,28983.3820033151
Eastern and South-Eastern Asia,2008,births,31457000.0,31457000.0,31457000.0
Eastern and South-Eastern Asia,2008,hiv_related_indirect_mmr,1.94738915086644e-06,1.94738915086644e-06,1.94738915086644e-06
Eastern and South-Eastern Asia,2008,hiv_related_indirect_maternal_deaths,61.2590205188057,61.2590205188057,61.2590205188057
Eastern and South-Eastern Asia,2008,hiv_related_indirect_percentage,0.211359117827585,0.211359117827585,0.211359117827585
Eastern and South-Eastern Asia,2008,lifetime_risk,0.0015588845684499,0.0017276673159879,0.0019356554732215
Eastern and South-Eastern Asia,2008,lifetime_risk_1_in,641.0,579.0,517.0
Eastern and South-Eastern Asia,2009,mmr,77.9910247606471,86.6916688342728,97.8235513772604
Eastern and South-Eastern Asia,2009,pm,0.0353378192048638,0.0392800906160069,0.0443239588549631
Eastern and South-Eastern Asia,2009,maternal_deaths_summation_of_country_estimates,27274.6243049529,27274.6243049529,27274.6243049529
Eastern and South-Eastern Asia,2009,births,31727000.0,31727000.0,31727000.0
Eastern and South-Eastern Asia,2009,hiv_related_indirect_mmr,1.92010069361387e-06,1.92010069361387e-06,1.92010069361387e-06
Eastern and South-Eastern Asia,2009,hiv_related_indirect_maternal_deaths,60.9190347062873,60.9190347062873,60.9190347062873
Eastern and South-Eastern Asia,2009,hiv_related_indirect_percentage,0.223354257881472,0.223354257881472,0.223354257881472
Eastern and South-Eastern Asia,2009,lifetime_risk,0.0014603262041254,0.0016222302517582,0.0018299267388075
Eastern and South-Eastern Asia,2009,lifetime_risk_1_in,685.0,616.0,546.0
Eastern and South-Eastern Asia,2010,mmr,74.5144385202425,83.0033344180284,93.8101578118055
Eastern and South-Eastern Asia,2010,pm,0.0333106723519018,0.0371055184984474,0.0419365627951468
Eastern and South-Eastern Asia,2010,maternal_deaths_summation_of_country_estimates,25912.8319589681,25912.8319589681,25912.8319589681
Eastern and South-Eastern Asia,2010,births,31542000.0,31542000.0,31542000.0
Eastern and South-Eastern Asia,2010,hiv_related_indirect_mmr,1.92768980809955e-06,1.92768980809955e-06,1.92768980809955e-06
Eastern and South-Eastern Asia,2010,hiv_related_indirect_maternal_deaths,60.8031919270761,60.8031919270761,60.8031919270761
Eastern and South-Eastern Asia,2010,hiv_related_indirect_percentage,0.234645105650187,0.234645105650187,0.234645105650187
Eastern and South-Eastern Asia,2010,lifetime_risk,0.0013714932452424,0.0015269365740706,0.0017244193488405
Eastern and South-Eastern Asia,2010,lifetime_risk_1_in,729.0,655.0,580.0
Eastern and South-Eastern Asia,2011,mmr,75.756361809799,85.0807705727609,97.8184269809625
Eastern and South-Eastern Asia,2011,pm,0.0340502204208796,0.0382412634711038,0.0439664593224256
Eastern and South-Eastern Asia,2011,maternal_deaths_summation_of_country_estimates,26532.7301107023,26532.7301107023,26532.7301107023
Eastern and South-Eastern Asia,2011,births,31495000.0,31495000.0,31495000.0
Eastern and South-Eastern Asia,2011,hiv_related_indirect_mmr,2.12543279665537e-06,2.12543279665537e-06,2.12543279665537e-06
Eastern and South-Eastern Asia,2011,hiv_related_indirect_maternal_deaths,66.940505930661,66.940505930661,66.940505930661
Eastern and South-Eastern Asia,2011,hiv_related_indirect_percentage,0.25229407471966,0.25229407471966,0.25229407471966
Eastern and South-Eastern Asia,2011,lifetime_risk,0.001427907773275,0.0016031147471337,0.0018409370895427
Eastern and South-Eastern Asia,2011,lifetime_risk_1_in,700.0,624.0,543.0
Eastern and South-Eastern Asia,2012,mmr,67.4012308546654,75.8747141003258,87.5017677088915
Eastern and South-Eastern Asia,2012,pm,0.0320359617270852,0.036063428013842,0.0415897936258581
Eastern and South-Eastern Asia,2012,maternal_deaths_summation_of_country_estimates,24755.9358025357,24755.9358025357,24755.9358025357
Eastern and South-Eastern Asia,2012,births,32976000.0,32976000.0,32976000.0
Eastern and South-Eastern Asia,2012,hiv_related_indirect_mmr,2.04180057408486e-06,2.04180057408486e-06,2.04180057408486e-06
Eastern and South-Eastern Asia,2012,hiv_related_indirect_maternal_deaths,67.3304157310225,67.3304157310225,67.3304157310225
Eastern and South-Eastern Asia,2012,hiv_related_indirect_percentage,0.271976855442184,0.271976855442184,0.271976855442184
Eastern and South-Eastern Asia,2012,lifetime_risk,0.0012487077282614,0.0014043251950872,0.0016172680800654
Eastern and South-Eastern Asia,2012,lifetime_risk_1_in,801.0,712.0,618.0
Eastern and South-Eastern Asia,2013,mmr,65.6613920026155,74.1560653558539,85.6679188626777
Eastern and South-Eastern Asia,2013,pm,0.031269056635616,0.0353143626226242,0.0407965004254817
Eastern and South-Eastern Asia,2013,maternal_deaths_summation_of_country_estimates,23359.1596930415,23359.1596930415,23359.1596930415
Eastern and South-Eastern Asia,2013,births,31899000.0,31899000.0,31899000.0
Eastern and South-Eastern Asia,2013,hiv_related_indirect_mmr,2.13706749267144e-06,2.13706749267144e-06,2.13706749267144e-06
Eastern and South-Eastern Asia,2013,hiv_related_indirect_maternal_deaths,68.1703159487264,68.1703159487264,68.1703159487264
Eastern and South-Eastern Asia,2013,hiv_related_indirect_percentage,0.291835480576101,0.291835480576101,0.291835480576101
Eastern and South-Eastern Asia,2013,lifetime_risk,0.0012138405640916,0.0013701734338858,0.0015816276983685
Eastern and South-Eastern Asia,2013,lifetime_risk_1_in,824.0,730.0,632.0
Eastern and South-Eastern Asia,2014,mmr,62.1628598436207,70.6454382784767,82.9167138886744
Eastern and South-Eastern Asia,2014,pm,0.0306735116816662,0.034859137461541,0.0409142500597265
Eastern and South-Eastern Asia,2014,maternal_deaths_summation_of_country_estimates,22462.6915270452,22462.6915270452,22462.6915270452
Eastern and South-Eastern Asia,2014,births,32255000.0,32255000.0,32255000.0
Eastern and South-Eastern Asia,2014,hiv_related_indirect_mmr,2.24381368889556e-06,2.24381368889556e-06,2.24381368889556e-06
Eastern and South-Eastern Asia,2014,hiv_related_indirect_maternal_deaths,72.3742105353263,72.3742105353263,72.3742105353263
Eastern and South-Eastern Asia,2014,hiv_related_indirect_percentage,0.322197410974493,0.322197410974493,0.322197410974493
Eastern and South-Eastern Asia,2014,lifetime_risk,0.0011438169321544,0.0012993883277563,0.001523058158015
Eastern and South-Eastern Asia,2014,lifetime_risk_1_in,874.0,770.0,657.0
Eastern and South-Eastern Asia,2015,mmr,62.9230275999581,72.1345751712078,85.3705935971161
Eastern and South-Eastern Asia,2015,pm,0.0303262328741899,0.0347658084545865,0.0411450084457743
Eastern and South-Eastern Asia,2015,maternal_deaths_summation_of_country_estimates,21882.6696139237,21882.6696139237,21882.6696139237
Eastern and South-Eastern Asia,2015,births,30865000.0,30865000.0,30865000.0
Eastern and South-Eastern Asia,2015,hiv_related_indirect_mmr,2.36981503354139e-06,2.36981503354139e-06,2.36981503354139e-06
Eastern and South-Eastern Asia,2015,hiv_related_indirect_maternal_deaths,73.1443410102549,73.1443410102549,73.1443410102549
Eastern and South-Eastern Asia,2015,hiv_related_indirect_percentage,0.334256936199932,0.334256936199932,0.334256936199932
Eastern and South-Eastern Asia,2015,lifetime_risk,0.0011621141146493,0.0013313468990789,0.001574425111008
Eastern and South-Eastern Asia,2015,lifetime_risk_1_in,861.0,751.0,635.0
Eastern and South-Eastern Asia,2016,mmr,60.0074238817917,69.3460269327479,82.9524197165395
Eastern and South-Eastern Asia,2016,pm,0.0301808550271294,0.0348777242910395,0.0417210870199368
Eastern and South-Eastern Asia,2016,maternal_deaths_summation_of_country_estimates,21417.3216941923,21417.3216941923,21417.3216941923
Eastern and South-Eastern Asia,2016,births,31528000.0,31528000.0,31528000.0
Eastern and South-Eastern Asia,2016,hiv_related_indirect_mmr,2.35268491412882e-06,2.35268491412882e-06,2.35268491412882e-06
Eastern and South-Eastern Asia,2016,hiv_related_indirect_maternal_deaths,74.1754499726535,74.1754499726535,74.1754499726535
Eastern and South-Eastern Asia,2016,hiv_related_indirect_percentage,0.346333920887818,0.346333920887818,0.346333920887818
Eastern and South-Eastern Asia,2016,lifetime_risk,0.0011061068619966,0.0012765143981815,0.001526612532114
Eastern and South-Eastern Asia,2016,lifetime_risk_1_in,904.0,783.0,655.0
Eastern and South-Eastern Asia,2017,mmr,59.0232204886256,68.4233401427332,82.8512806477943
Eastern and South-Eastern Asia,2017,pm,0.0301676646393712,0.0349722085959269,0.0423465481692371
Eastern and South-Eastern Asia,2017,maternal_deaths_summation_of_country_estimates,21045.986188394,21045.986188394,21045.986188394
Eastern and South-Eastern Asia,2017,births,31455000.0,31455000.0,31455000.0
Eastern and South-Eastern Asia,2017,hiv_related_indirect_mmr,2.4221342469307e-06,2.4221342469307e-06,2.4221342469307e-06
Eastern and South-Eastern Asia,2017,hiv_related_indirect_maternal_deaths,76.1882327372051,76.1882327372051,76.1882327372051
Eastern and South-Eastern Asia,2017,hiv_related_indirect_percentage,0.36200837563611,0.36200837563611,0.36200837563611
Eastern and South-Eastern Asia,2017,lifetime_risk,0.0010890340579798,0.0012618536648948,0.0015260290657863
Eastern and South-Eastern Asia,2017,lifetime_risk_1_in,918.0,792.0,655.0
Eastern and South-Eastern Asia,2018,mmr,59.5655333985648,69.7121797654132,85.5242088503113
Eastern and South-Eastern Asia,2018,pm,0.0287626972415249,0.0336622574538659,0.0412974884237621
Eastern and South-Eastern Asia,2018,maternal_deaths_summation_of_country_estimates,19302.9804713833,19302.9804713833,19302.9804713833
Eastern and South-Eastern Asia,2018,births,28397000.0,28397000.0,28397000.0
Eastern and South-Eastern Asia,2018,hiv_related_indirect_mmr,2.62182105333653e-06,2.62182105333653e-06,2.62182105333653e-06
Eastern and South-Eastern Asia,2018,hiv_related_indirect_maternal_deaths,74.4518524515974,74.4518524515974,74.4518524515974
Eastern and South-Eastern Asia,2018,hiv_related_indirect_percentage,0.385701330227072,0.385701330227072,0.385701330227072
Eastern and South-Eastern Asia,2018,lifetime_risk,0.0009667130027932,0.0011309771959434,0.0013844390434273
Eastern and South-Eastern Asia,2018,lifetime_risk_1_in,1034.0,884.0,722.0
Eastern and South-Eastern Asia,2019,mmr,57.7901928551325,67.6867087390344,82.8323208795788
Eastern and South-Eastern Asia,2019,pm,0.0275671840166772,0.0322880382138485,0.0395128259554337
Eastern and South-Eastern Asia,2019,maternal_deaths_summation_of_country_estimates,17986.3350290712,17986.3350290712,17986.3350290712
Eastern and South-Eastern Asia,2019,births,27405000.0,27405000.0,27405000.0
Eastern and South-Eastern Asia,2019,hiv_related_indirect_mmr,2.42655623817051e-06,2.42655623817051e-06,2.42655623817051e-06
Eastern and South-Eastern Asia,2019,hiv_related_indirect_maternal_deaths,66.4997737070628,66.4997737070628,66.4997737070628
Eastern and South-Eastern Asia,2019,hiv_related_indirect_percentage,0.36972386870132,0.36972386870132,0.36972386870132
Eastern and South-Eastern Asia,2019,lifetime_risk,0.0009165263259199,0.0010726037070887,0.0013118063378002
Eastern and South-Eastern Asia,2019,lifetime_risk_1_in,1091.0,932.0,762.0
Eastern and South-Eastern Asia,2020,mmr,62.0994437783159,73.8078752591153,92.3308892896204
Eastern and South-Eastern Asia,2020,pm,0.027148440095165,0.0322670954538112,0.0403649286418866
Eastern and South-Eastern Asia,2020,maternal_deaths_summation_of_country_estimates,17843.2486250037,17843.2486250037,17843.2486250037
Eastern and South-Eastern Asia,2020,births,24936000.0,24936000.0,24936000.0
Eastern and South-Eastern Asia,2020,hiv_related_indirect_mmr,2.8080897902989e-06,2.8080897902989e-06,2.8080897902989e-06
Eastern and South-Eastern Asia,2020,hiv_related_indirect_maternal_deaths,70.0225270108933,70.0225270108933,70.0225270108933
Eastern and South-Eastern Asia,2020,hiv_related_indirect_percentage,0.392431493179839,0.392431493179839,0.392431493179839
Eastern and South-Eastern Asia,2020,lifetime_risk,0.0009879078278858,0.0011740411057641,0.0014666066525507
Eastern and South-Eastern Asia,2020,lifetime_risk_1_in,1012.0,852.0,682.0
Europe and Northern America,2000,mmr,16.1448969767023,17.0210708692591,18.0440669975219
Europe and Northern America,2000,pm,0.005961713965747,0.0062852526132353,0.00666300728789
Europe and Northern America,2000,maternal_deaths_summation_of_country_estimates,1983.53839389947,1983.53839389947,1983.53839389947
Europe and Northern America,2000,births,11684000.0,11684000.0,11684000.0
Europe and Northern America,2000,hiv_related_indirect_mmr,6.13456581636567e-07,6.13456581636567e-07,6.13456581636567e-07
Europe and Northern America,2000,hiv_related_indirect_maternal_deaths,7.16762669984165,7.16762669984165,7.16762669984165
Europe and Northern America,2000,hiv_related_indirect_percentage,0.361355581615473,0.361355581615473,0.361355581615473
Europe and Northern America,2000,lifetime_risk,0.0002491930793504,0.0002625291896262,0.0002781440214803
Europe and Northern America,2000,lifetime_risk_1_in,4013.0,3809.0,3595.0
Europe and Northern America,2001,mmr,15.4121934466162,16.2101805795511,17.1192314923658
Europe and Northern America,2001,pm,0.0057302377363139,0.0060269285349387,0.0063649127331571
Europe and Northern America,2001,maternal_deaths_summation_of_country_estimates,1877.8048465316,1877.8048465316,1877.8048465316
Europe and Northern America,2001,births,11615000.0,11615000.0,11615000.0
Europe and Northern America,2001,hiv_related_indirect_mmr,6.83116926889244e-07,6.83116926889244e-07,6.83116926889244e-07
Europe and Northern America,2001,hiv_related_indirect_maternal_deaths,7.93440310581857,7.93440310581857,7.93440310581857
Europe and Northern America,2001,hiv_related_indirect_percentage,0.422536086243137,0.422536086243137,0.422536086243137
Europe and Northern America,2001,lifetime_risk,0.0002366250085695,0.0002487947411212,0.0002625236124315
Europe and Northern America,2001,lifetime_risk_1_in,4226.0,4019.0,3809.0
Europe and Northern America,2002,mmr,15.8729641999539,16.7688746989807,17.8215953064406
Europe and Northern America,2002,pm,0.0059397802071615,0.0062750365198749,0.0066689723310499
Europe and Northern America,2002,maternal_deaths_summation_of_country_estimates,1950.28968218872,1950.28968218872,1950.28968218872
Europe and Northern America,2002,births,11667000.0,11667000.0,11667000.0
Europe and Northern America,2002,hiv_related_indirect_mmr,7.61904661240287e-07,7.61904661240287e-07,7.61904661240287e-07
Europe and Northern America,2002,hiv_related_indirect_maternal_deaths,8.88914168269043,8.88914168269043,8.88914168269043
Europe and Northern America,2002,hiv_related_indirect_percentage,0.455785710393267,0.455785710393267,0.455785710393267
Europe and Northern America,2002,lifetime_risk,0.0002531364932255,0.0002672403450079,0.0002837684920291
Europe and Northern America,2002,lifetime_risk_1_in,3950.0,3742.0,3524.0
Europe and Northern America,2003,mmr,15.1317400938173,15.9297245185242,16.8617646775164
Europe and Northern America,2003,pm,0.0058032165425798,0.0061092538116228,0.0064667031753759
Europe and Northern America,2003,maternal_deaths_summation_of_country_estimates,1880.43455535872,1880.43455535872,1880.43455535872
Europe and Northern America,2003,births,11840000.0,11840000.0,11840000.0
Europe and Northern America,2003,hiv_related_indirect_mmr,8.56059561261596e-07,8.56059561261596e-07,8.56059561261596e-07
Europe and Northern America,2003,hiv_related_indirect_maternal_deaths,10.1357452053373,10.1357452053373,10.1357452053373
Europe and Northern America,2003,hiv_related_indirect_percentage,0.539010792821969,0.539010792821969,0.539010792821969
Europe and Northern America,2003,lifetime_risk,0.0002415657599983,0.0002541976330223,0.0002688716502471
Europe and Northern America,2003,lifetime_risk_1_in,4140.0,3934.0,3719.0
Europe and Northern America,2004,mmr,14.0099630651782,14.6861961706837,15.4821293985105
Europe and Northern America,2004,pm,0.00566718522153,0.0059407290020526,0.0062626928077443
Europe and Northern America,2004,maternal_deaths_summation_of_country_estimates,1754.99334164906,1754.99334164906,1754.99334164906
Europe and Northern America,2004,births,11980000.0,11980000.0,11980000.0
Europe and Northern America,2004,hiv_related_indirect_mmr,8.75471263423559e-07,8.75471263423559e-07,8.75471263423559e-07
Europe and Northern America,2004,hiv_related_indirect_maternal_deaths,10.4881457358142,10.4881457358142,10.4881457358142
Europe and Northern America,2004,hiv_related_indirect_percentage,0.597617408961745,0.597617408961745,0.597617408961745
Europe and Northern America,2004,lifetime_risk,0.0002236397786972,0.0002343156518888,0.0002468452666428
Europe and Northern America,2004,lifetime_risk_1_in,4471.0,4268.0,4051.0
Europe and Northern America,2005,mmr,13.4773305181088,14.0734248452947,14.7966598729465
Europe and Northern America,2005,pm,0.0055636854022734,0.0058097639043986,0.0061083283834957
Europe and Northern America,2005,maternal_deaths_summation_of_country_estimates,1686.14673590448,1686.14673590448,1686.14673590448
Europe and Northern America,2005,births,12027000.0,12027000.0,12027000.0
Europe and Northern America,2005,hiv_related_indirect_mmr,9.177713303698e-07,9.177713303698e-07,9.177713303698e-07
Europe and Northern America,2005,hiv_related_indirect_maternal_deaths,11.0380357903576,11.0380357903576,11.0380357903576
Europe and Northern America,2005,hiv_related_indirect_percentage,0.654630795488661,0.654630795488661,0.654630795488661
Europe and Northern America,2005,lifetime_risk,0.0002162960106829,0.0002257620924449,0.0002372204464343
Europe and Northern America,2005,lifetime_risk_1_in,4623.0,4429.0,4215.0
Europe and Northern America,2006,mmr,12.6896839716934,13.2043040998598,13.8356528985803
Europe and Northern America,2006,pm,0.0055808975860561,0.0058072264873453,0.0060848924240698
Europe and Northern America,2006,maternal_deaths_summation_of_country_estimates,1618.0627655021,1618.0627655021,1618.0627655021
Europe and Northern America,2006,births,12288000.0,12288000.0,12288000.0
Europe and Northern America,2006,hiv_related_indirect_mmr,1.20371693742473e-06,1.20371693742473e-06,1.20371693742473e-06
Europe and Northern America,2006,hiv_related_indirect_maternal_deaths,14.7912737270751,14.7912737270751,14.7912737270751
Europe and Northern America,2006,hiv_related_indirect_percentage,0.914134732127357,0.914134732127357,0.914134732127357
Europe and Northern America,2006,lifetime_risk,0.0002047922353057,0.0002130325333059,0.0002231443599559
Europe and Northern America,2006,lifetime_risk_1_in,4883.0,4694.0,4481.0
Europe and Northern America,2007,mmr,11.9397401512072,12.3940211996059,12.927483287121
Europe and Northern America,2007,pm,0.0055792346328049,0.0057915123311597,0.0060407899633577
Europe and Northern America,2007,maternal_deaths_summation_of_country_estimates,1548.90900795375,1548.90900795375,1548.90900795375
Europe and Northern America,2007,births,12535000.0,12535000.0,12535000.0
Europe and Northern America,2007,hiv_related_indirect_mmr,1.14369821528097e-06,1.14369821528097e-06,1.14369821528097e-06
Europe and Northern America,2007,hiv_related_indirect_maternal_deaths,14.3362571285469,14.3362571285469,14.3362571285469
Europe and Northern America,2007,hiv_related_indirect_percentage,0.925571292756988,0.925571292756988,0.925571292756988
Europe and Northern America,2007,lifetime_risk,0.0001952058596385,0.0002025550014051,0.0002112338687642
Europe and Northern America,2007,lifetime_risk_1_in,5123.0,4937.0,4734.0
Europe and Northern America,2008,mmr,11.7387676192125,12.1578829736501,12.6299246945535
Europe and Northern America,2008,pm,0.0057481427204926,0.0059533716637519,0.0061845171527672
Europe and Northern America,2008,maternal_deaths_summation_of_country_estimates,1545.63630737696,1545.63630737696,1545.63630737696
Europe and Northern America,2008,births,12763000.0,12763000.0,12763000.0
Europe and Northern America,2008,hiv_related_indirect_mmr,1.1051733447264e-06,1.1051733447264e-06,1.1051733447264e-06
Europe and Northern America,2008,hiv_related_indirect_maternal_deaths,14.1053273987431,14.1053273987431,14.1053273987431
Europe and Northern America,2008,hiv_related_indirect_percentage,0.91259032486631,0.91259032486631,0.91259032486631
Europe and Northern America,2008,lifetime_risk,0.0001954483934272,0.0002023809213594,0.0002102011713389
Europe and Northern America,2008,lifetime_risk_1_in,5116.0,4941.0,4757.0
Europe and Northern America,2009,mmr,12.1179010352713,12.5568585314126,13.0626732301924
Europe and Northern America,2009,pm,0.0060857259860712,0.0063061746457254,0.0065601996330184
Europe and Northern America,2009,maternal_deaths_summation_of_country_estimates,1588.27722043321,1588.27722043321,1588.27722043321
Europe and Northern America,2009,births,12694000.0,12694000.0,12694000.0
Europe and Northern America,2009,hiv_related_indirect_mmr,1.2039124807011e-06,1.2039124807011e-06,1.2039124807011e-06
Europe and Northern America,2009,hiv_related_indirect_maternal_deaths,15.2824650300197,15.2824650300197,15.2824650300197
Europe and Northern America,2009,hiv_related_indirect_percentage,0.962203879361275,0.962203879361275,0.962203879361275
Europe and Northern America,2009,lifetime_risk,0.0002091065054368,0.0002166174527892,0.0002252848010673
Europe and Northern America,2009,lifetime_risk_1_in,4782.0,4616.0,4439.0
Europe and Northern America,2010,mmr,11.2268668527767,11.6305478347957,12.0964058782821
Europe and Northern America,2010,pm,0.0058406469732024,0.0060506573114996,0.0062930145432466
Europe and Northern America,2010,maternal_deaths_summation_of_country_estimates,1460.06191853714,1460.06191853714,1460.06191853714
Europe and Northern America,2010,births,12597000.0,12597000.0,12597000.0
Europe and Northern America,2010,hiv_related_indirect_mmr,1.21257080304641e-06,1.21257080304641e-06,1.21257080304641e-06
Europe and Northern America,2010,hiv_related_indirect_maternal_deaths,15.2747544059757,15.2747544059757,15.2747544059757
Europe and Northern America,2010,hiv_related_indirect_percentage,1.04617168710761,1.04617168710761,1.04617168710761
Europe and Northern America,2010,lifetime_risk,0.0001836494644662,0.0001902432499832,0.0001977897158727
Europe and Northern America,2010,lifetime_risk_1_in,5445.0,5256.0,5056.0
Europe and Northern America,2011,mmr,11.0742421869326,11.4413801439668,11.8545923894142
Europe and Northern America,2011,pm,0.0059249947032113,0.0061214226315568,0.0063425014488927
Europe and Northern America,2011,maternal_deaths_summation_of_country_estimates,1419.66446055839,1419.66446055839,1419.66446055839
Europe and Northern America,2011,births,12458000.0,12458000.0,12458000.0
Europe and Northern America,2011,hiv_related_indirect_mmr,1.15909848770813e-06,1.15909848770813e-06,1.15909848770813e-06
Europe and Northern America,2011,hiv_related_indirect_maternal_deaths,14.4400489598679,14.4400489598679,14.4400489598679
Europe and Northern America,2011,hiv_related_indirect_percentage,1.01714520304243,1.01714520304243,1.01714520304243
Europe and Northern America,2011,lifetime_risk,0.0001803364132254,0.000186291047841,0.0001929873858139
Europe and Northern America,2011,lifetime_risk_1_in,5545.0,5368.0,5182.0
Europe and Northern America,2012,mmr,10.9147943224455,11.2568073587462,11.6480649602995
Europe and Northern America,2012,pm,0.006071973943423,0.0062622381099642,0.0064798973613999
Europe and Northern America,2012,maternal_deaths_summation_of_country_estimates,1403.07448320498,1403.07448320498,1403.07448320498
Europe and Northern America,2012,births,12507000.0,12507000.0,12507000.0
Europe and Northern America,2012,hiv_related_indirect_mmr,1.31008597805744e-06,1.31008597805744e-06,1.31008597805744e-06
Europe and Northern America,2012,hiv_related_indirect_maternal_deaths,16.3852453275643,16.3852453275643,16.3852453275643
Europe and Northern America,2012,hiv_related_indirect_percentage,1.16781008590052,1.16781008590052,1.16781008590052
Europe and Northern America,2012,lifetime_risk,0.0001796562611788,0.0001852457622395,0.0001916709546565
Europe and Northern America,2012,lifetime_risk_1_in,5566.0,5398.0,5217.0
Europe and Northern America,2013,mmr,10.8006297246147,11.1721057010825,11.5643750148267
Europe and Northern America,2013,pm,0.0060939738046058,0.0063035694418376,0.006524897177651
Europe and Northern America,2013,maternal_deaths_summation_of_country_estimates,1375.01407013842,1375.01407013842,1375.01407013842
Europe and Northern America,2013,births,12349000.0,12349000.0,12349000.0
Europe and Northern America,2013,hiv_related_indirect_mmr,1.05053122799049e-06,1.05053122799049e-06,1.05053122799049e-06
Europe and Northern America,2013,hiv_related_indirect_maternal_deaths,12.9730101344546,12.9730101344546,12.9730101344546
Europe and Northern America,2013,hiv_related_indirect_percentage,0.943481991653266,0.943481991653266,0.943481991653266
Europe and Northern America,2013,lifetime_risk,0.0001773131144782,0.0001833977405162,0.0001898089220106
Europe and Northern America,2013,lifetime_risk_1_in,5640.0,5453.0,5268.0
Europe and Northern America,2014,mmr,10.4506427442637,10.8786979279955,11.3212867337183
Europe and Northern America,2014,pm,0.0060637078416728,0.006312075491183,0.0065688758887826
Europe and Northern America,2014,maternal_deaths_summation_of_country_estimates,1345.26087390062,1345.26087390062,1345.26087390062
Europe and Northern America,2014,births,12418000.0,12418000.0,12418000.0
Europe and Northern America,2014,hiv_related_indirect_mmr,6.30309853332338e-07,6.30309853332338e-07,6.30309853332338e-07
Europe and Northern America,2014,hiv_related_indirect_maternal_deaths,7.82718775868098,7.82718775868098,7.82718775868098
Europe and Northern America,2014,hiv_related_indirect_percentage,0.581834193689571,0.581834193689571,0.581834193689571
Europe and Northern America,2014,lifetime_risk,0.0001702791309223,0.0001772370013302,0.0001844373250256
Europe and Northern America,2014,lifetime_risk_1_in,5873.0,5642.0,5422.0
